x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,y
313.026727,439.125240,16.000000,3.200000,9.600000,491.520037,0.000000,0.000000,0.000000,-0.000325,-0.333399,0.000744,175.000000,298.000000,130.000000,5.000000,0.333333,0.600000,0.636854,1.864492,0.587248,2.292308,0.742857,1.000000
267.799086,445.832228,8.406980,8.406980,8.128000,574.465187,-0.000000,-0.000000,-0.000000,-0.001848,0.000712,-0.000025,460.000000,717.000000,261.000000,1.000000,1.034323,0.966816,0.466171,2.150235,0.641562,2.747126,0.567391,1.000000
3172.411947,4718.887840,21.971000,38.023800,21.971000,18355.032857,0.000000,-19.011900,-19.011900,0.002530,-24.059100,-0.004274,495.000000,802.000000,310.000000,0.577822,1.730636,1.000000,0.172836,2.191197,0.617207,2.587097,0.626263,1.000000
3474.047461,2343.490141,22.225000,25.663220,12.303125,7017.272770,0.000000,-0.000000,-0.000000,0.001831,0.000886,-0.000170,80.000000,128.000000,50.000000,0.866025,2.085911,0.553571,0.495071,2.021052,0.625000,2.560000,0.625000,1.000000
1253.964365,1370.370718,17.000000,19.040000,10.000000,3236.800137,-0.000000,0.000000,0.000000,-0.002908,-0.006417,-4.209825,332.000000,531.000000,202.000000,0.892857,1.904000,0.588235,0.387409,2.003232,0.625235,2.628713,0.608434,1.000000
844.726718,920.510720,28.575000,12.258297,12.700000,4448.566568,0.000000,0.000000,0.000000,-0.001453,-0.000133,-5.162529,135.000000,217.000000,84.000000,2.331074,0.965220,0.444444,0.189887,1.059442,0.622120,2.583333,0.622222,1.000000
1331.136675,2304.127719,25.400000,17.475200,25.400000,11274.300161,0.000000,0.000000,0.000000,-0.003573,-3.749816,0.000847,128.000000,196.000000,71.000000,1.453488,0.688000,1.000000,0.118068,1.503117,0.653061,2.760563,0.554688,1.000000
6562.496227,5141.353339,24.999843,24.998709,30.000000,18748.914288,0.000000,-0.000646,-0.000646,-0.001702,0.003195,0.148851,1023.000000,1550.000000,529.000000,1.000045,0.833290,1.200008,0.350020,2.419551,0.660000,2.930057,0.517107,1.000000
1984.950955,1789.251412,38.100000,15.860344,19.050000,11511.517077,0.000000,0.000000,0.000000,-0.000093,-0.000244,1.964938,202.000000,335.000000,135.000000,2.402218,0.832564,0.500000,0.172432,1.096205,0.602985,2.481481,0.668317,1.000000
33.884623,96.439915,5.600000,5.600000,2.010000,63.033606,0.000000,0.000000,0.000000,-0.000881,0.000070,-0.155208,305.000000,461.000000,160.000000,1.000000,2.786069,0.358929,0.537564,1.790168,0.661605,2.881250,0.524590,1.000000
10167.475763,5359.552707,69.850000,26.894731,31.750000,59645.453512,0.000000,0.000000,0.000000,-0.003556,0.001991,-13.284612,137.000000,220.000000,85.000000,2.597163,0.847078,0.454545,0.170465,1.082685,0.622727,2.588235,0.620438,1.000000
11911.740509,4913.505756,31.750000,31.750000,20.637500,20803.890045,0.000000,0.000000,0.000000,0.183749,0.000042,-0.732619,205.000000,314.000000,107.000000,1.000000,1.538462,0.650000,0.572573,2.119221,0.652866,2.934579,0.521951,1.000000
135.451450,211.094761,6.350000,7.207250,6.350000,290.614360,0.000000,0.000000,0.000000,-0.000076,-0.000341,0.749728,96.000000,147.000000,55.000000,0.881057,1.135000,1.000000,0.466087,1.600966,0.653061,2.672727,0.572917,1.000000
185.784465,392.593923,9.525000,7.937500,9.525000,720.134658,0.000000,-3.175000,-3.175000,0.000000,-1.845124,-0.000000,46.000000,70.000000,26.000000,1.200000,0.833333,1.000000,0.257986,1.622725,0.657143,2.692308,0.565217,1.000000
2179.435412,1671.698435,28.575000,16.891000,19.050017,9194.687552,0.000000,0.000000,0.000000,-0.000823,0.000340,-6.821595,154.000000,240.000000,88.000000,1.691729,0.886666,0.666667,0.237032,1.239407,0.641667,2.727273,0.571429,1.000000
306.323004,853.614678,17.859375,8.731250,17.859375,2784.895806,0.000000,-0.000000,-0.000000,0.000581,-2.267816,-0.000376,112.000000,172.000000,63.000000,2.045455,0.488889,1.000000,0.109994,1.353168,0.651163,2.730159,0.562500,1.000000
45.937966,124.453480,6.350000,6.350000,2.270000,91.532083,0.000000,0.000000,0.000000,-0.001118,-0.000316,-0.208284,306.000000,462.000000,160.000000,1.000000,2.797357,0.357480,0.501878,1.799722,0.662338,2.887500,0.522876,1.000000
285.205038,781.661696,18.256250,7.143750,18.256250,2380.945274,0.000000,0.000000,0.000000,0.000461,-2.097728,-0.000320,96.000000,148.000000,55.000000,2.555556,0.391304,1.000000,0.119786,1.315648,0.648649,2.690909,0.572917,1.000000
1757.064632,1274.923175,19.989800,11.988800,11.988800,2873.160560,-0.012700,0.000000,0.000000,-0.185424,-0.001140,0.000574,118.000000,179.000000,61.000000,1.667373,1.000000,0.599746,0.611544,2.046298,0.659218,2.934426,0.516949,1.000000
10042.321334,4412.965931,33.000000,38.105118,17.000000,21376.971560,-0.000000,0.000000,0.000000,0.044065,-0.000587,-0.002842,204.000000,321.000000,117.000000,0.866025,2.241478,0.515152,0.469773,1.789338,0.635514,2.743590,0.573529,1.000000
627.947652,1093.676005,12.700000,15.607393,12.700000,2517.316414,0.000000,-7.803696,-7.803696,-0.002125,-8.347263,-0.000438,301.000000,519.000000,189.000000,0.813717,1.228929,1.000000,0.249451,1.960985,0.579961,2.746032,0.627907,1.000000
317.270619,449.984281,15.875000,9.525000,3.175000,480.089796,0.000000,-0.000000,-0.000000,-0.002455,0.001016,1.261869,62.000000,96.000000,39.000000,1.666667,3.000000,0.200000,0.660857,1.940806,0.645833,2.461538,0.629032,1.000000
236.772337,324.378040,9.525000,9.525000,3.175000,288.053890,0.000000,0.000000,0.000000,-0.000700,0.001655,0.004635,122.000000,219.000000,99.000000,1.000000,3.000000,0.333333,0.821972,2.145224,0.557078,2.212121,0.811475,1.000000
21996.607735,7744.965299,38.100000,22.225000,38.100000,32262.032879,-0.000000,-0.000000,-0.000000,-0.001547,-0.196265,-0.003428,56.000000,86.000000,32.000000,1.714286,0.583333,1.000000,0.681811,2.462507,0.651163,2.687500,0.571429,1.000000
2930.549170,2363.812324,18.600000,18.599198,18.500000,6399.984183,0.000000,0.000000,0.000000,0.001328,0.003295,0.387766,1428.000000,2158.000000,733.000000,1.000043,1.005362,0.994624,0.457899,2.285797,0.661724,2.944065,0.513305,1.000000
2077.840600,1455.223702,19.050000,21.997045,9.525000,3991.391520,-0.000000,0.000000,0.000000,0.037219,-0.000611,-0.000883,196.000000,309.000000,113.000000,0.866025,2.309401,0.500000,0.520581,1.796535,0.634304,2.734513,0.576531,1.000000
163.338235,448.370230,8.737600,8.737600,6.070600,463.463933,0.000000,0.000000,0.000000,0.000013,0.004399,-2.745222,380.000000,577.000000,206.000000,1.000000,1.439331,0.694767,0.352429,2.457758,0.658579,2.800971,0.542105,1.000000
126366.102056,39463.348471,50.800000,58.658788,101.600000,302754.428792,0.000000,-0.000000,-0.000000,0.002191,-0.005356,-50.800111,229.000000,350.000000,123.000000,0.866025,0.577350,2.000000,0.417388,2.798645,0.654286,2.845528,0.537118,1.000000
2824.169577,2504.570406,19.050000,21.621750,20.637500,8500.469599,0.000000,0.000000,0.000000,-0.003367,0.007360,2.565504,92.000000,142.000000,54.000000,0.881057,1.047692,1.083333,0.332237,2.001643,0.647887,2.629630,0.586957,1.000000
889.049042,1200.927389,13.000000,15.011107,12.000000,2341.732798,-0.000000,-0.000000,-0.000000,0.002577,-0.002771,-5.384971,125.000000,194.000000,74.000000,0.866025,1.250926,0.923077,0.379654,2.260451,0.644330,2.621622,0.592000,1.000000
827.129606,738.202728,12.700000,9.982200,9.982200,1265.482885,0.000000,0.000000,0.000000,-0.181396,0.001010,0.000202,116.000000,176.000000,60.000000,1.272265,1.000000,0.786000,0.653608,2.090088,0.659091,2.933333,0.517241,1.000000
118.022592,233.854431,9.525000,10.668000,2.381250,241.965272,-0.000000,0.000000,0.000000,-0.001609,0.003892,0.000003,68.000000,108.000000,42.000000,0.892857,4.480000,0.250000,0.487767,1.562182,0.629630,2.571429,0.617647,1.000000
68.830460,180.110730,6.350000,6.350000,3.987800,160.798074,0.000000,0.000000,0.000000,-0.000465,0.000690,-0.535527,310.000000,468.000000,162.000000,1.000000,1.592357,0.628000,0.428055,1.979945,0.662393,2.888889,0.522581,1.000000
467.002742,527.280589,11.112500,4.762500,11.112500,588.110009,-0.000000,-0.000000,-0.000000,0.001554,-0.000009,0.000674,67.000000,109.000000,44.000000,2.333333,0.428571,1.000000,0.794074,2.299180,0.614679,2.477273,0.656716,1.000000
37932.997873,10330.731884,50.800000,58.658788,25.400000,75688.607645,0.000000,-0.000000,-0.000000,0.040814,-0.001836,0.000248,202.000000,318.000000,116.000000,0.866025,2.309401,0.500000,0.501172,1.793493,0.635220,2.741379,0.574257,1.000000
84.244946,190.181978,7.000000,7.840000,3.200000,175.616020,0.000000,0.000000,0.000000,-0.002100,0.000361,-1.366007,299.000000,452.000000,157.000000,0.892857,2.450000,0.457143,0.479711,1.857826,0.661504,2.878981,0.525084,1.000000
6220.912160,3674.230095,23.177500,23.177500,25.400000,13644.791548,-0.000000,-0.000000,-0.000000,-0.001511,-0.000443,0.569050,263.000000,430.000000,169.000000,1.000000,0.912500,1.095890,0.455918,2.142891,0.611628,2.544379,0.642586,1.000000
67374.784735,24601.380497,55.959375,40.878125,64.616321,147810.760058,-0.000000,20.439062,20.439062,-0.022887,19.839316,-0.001512,88.000000,140.000000,58.000000,1.368932,0.632628,1.154701,0.455818,2.879106,0.628571,2.413793,0.659091,1.000000
11711.926283,7266.930460,31.750000,36.036250,34.528125,39505.387171,-0.000000,0.000000,0.000000,-0.002917,-0.004089,4.046168,112.000000,171.000000,65.000000,0.881057,1.043678,1.087500,0.296464,2.085392,0.654971,2.630769,0.580357,1.000000
130.313325,227.859130,6.350000,7.207250,6.350000,290.614360,0.000000,0.000000,0.000000,-0.000122,0.000152,0.774529,111.000000,170.000000,63.000000,0.881057,1.135000,1.000000,0.448406,1.728109,0.652941,2.698413,0.567568,1.000000
975.062391,1356.532687,14.224000,14.224000,12.827000,2595.186592,0.000000,0.000000,0.000000,-0.000187,0.000135,7.202207,309.000000,468.000000,163.000000,1.000000,1.108911,0.901786,0.375720,2.391526,0.660256,2.871166,0.527508,1.000000
1197.420277,1049.661920,15.875000,6.350000,15.875000,1600.299269,0.000000,-0.000000,-0.000000,-0.000569,-0.000018,-0.001214,48.000000,72.000000,26.000000,2.500000,0.400000,1.000000,0.748248,2.313926,0.666667,2.769231,0.541667,1.000000
1413.231577,1361.448652,28.575000,15.875000,5.953125,2700.505022,0.000000,-0.000000,-0.000000,-0.604364,0.002444,1.977233,56.000000,87.000000,34.000000,1.800000,2.666667,0.208333,0.523321,1.895522,0.643678,2.558824,0.607143,1.000000
2065.362178,1676.958819,24.000000,24.000000,8.900000,5126.400201,-0.000000,-0.000000,-0.000000,-0.000825,0.007942,3.659219,72.000000,114.000000,44.000000,1.000000,2.696629,0.370833,0.402887,1.671610,0.631579,2.590909,0.611111,1.000000
6078.999806,3816.067998,25.400000,29.329394,19.050000,14191.614075,-0.000000,0.000000,0.000000,-0.000730,0.000304,-8.503262,124.000000,192.000000,73.000000,0.866025,1.539601,0.750000,0.428352,2.134790,0.645833,2.630137,0.588710,1.000000
33135.058711,11082.184340,47.625000,54.992613,26.987500,70680.889709,-0.000000,-0.000000,-0.000000,0.001170,0.000533,-0.000799,92.000000,146.000000,56.000000,0.866025,2.037707,0.566667,0.468798,2.056668,0.630137,2.607143,0.608696,1.000000
1175.717317,1420.152030,20.637500,23.830133,7.540625,3708.436986,0.000000,-0.000000,-0.000000,0.011921,0.014668,-0.000247,65.000000,104.000000,41.000000,0.866025,3.160233,0.365385,0.317039,1.717009,0.625000,2.536585,0.630769,1.000000
95.900941,215.372986,7.870000,7.870000,3.380000,209.346734,0.000000,0.000000,0.000000,0.000148,-0.001420,-0.359375,304.000000,459.000000,159.000000,1.000000,2.328402,0.429479,0.458096,1.870562,0.662309,2.886792,0.523026,1.000000
561.561897,695.319374,22.225000,10.273922,12.700000,2899.891484,0.000000,0.000000,0.000000,-0.000353,-0.000505,-4.980408,141.000000,226.000000,87.000000,2.163244,0.808970,0.571429,0.193649,1.084616,0.623894,2.597701,0.617021,1.000000
863.060390,969.107618,11.988800,11.988800,11.988800,1723.166186,0.000000,0.000000,0.000000,-0.143198,-0.002295,0.001161,118.000000,179.000000,61.000000,1.000000,1.000000,1.000000,0.500857,2.247498,0.659218,2.934426,0.516949,1.000000
553.229378,1190.320100,19.050000,12.306300,19.050000,4465.987155,0.000000,-0.000000,-0.000000,0.000096,-2.782234,-0.000439,119.000000,183.000000,67.000000,1.547988,0.646000,1.000000,0.123876,1.431064,0.650273,2.731343,0.563025,1.000000
25404.020825,9287.100270,42.862500,49.493352,25.400000,53883.784227,0.000000,-0.000000,-0.000000,-0.000354,0.005916,0.000469,87.000000,139.000000,54.000000,0.866025,1.948557,0.592593,0.471459,2.078931,0.625899,2.574074,0.620690,1.000000
1159.496886,1522.307376,9.525000,10.998523,22.225000,2328.311738,-0.000000,0.000000,0.000000,0.000892,0.000816,0.005212,140.000000,218.000000,80.000000,0.866025,0.494872,2.333333,0.497999,2.714062,0.642202,2.725000,0.571429,1.000000
7189.797818,3913.521706,33.337500,38.494829,12.303125,15788.863644,-0.000000,0.000000,0.000000,-0.008137,-0.002912,0.002387,106.000000,166.000000,62.000000,0.866025,3.128866,0.369048,0.455371,1.805893,0.638554,2.677419,0.584906,1.000000
127.715676,509.213838,14.287500,6.959600,14.287500,1420.681695,0.000000,0.000000,0.000000,-0.001039,-2.139480,0.000893,110.000000,169.000000,62.000000,2.052920,0.487111,1.000000,0.089897,1.263548,0.650888,2.725806,0.563636,1.000000
6388.281689,3884.730909,34.500000,34.500000,15.997394,19040.898437,0.000000,0.000000,0.000000,-0.000688,-0.005307,4.377784,534.000000,842.000000,310.000000,1.000000,2.156601,0.463693,0.335503,1.693379,0.634204,2.716129,0.580524,1.000000
715.809949,601.916888,12.700000,5.820834,14.664697,1084.081673,0.000000,0.132292,0.132292,0.000225,0.014819,-0.000118,70.000000,115.000000,47.000000,2.181818,0.396928,1.154701,0.660292,1.742026,0.608696,2.446809,0.671429,1.000000
62.938166,136.601644,6.350000,6.350000,2.743200,110.612690,0.000000,0.000000,0.000000,0.000150,0.000067,-0.230070,312.000000,471.000000,163.000000,1.000000,2.314815,0.432000,0.568996,1.817450,0.662420,2.889571,0.522436,1.000000
1054.293240,1887.670587,22.225000,17.462500,22.225000,8625.612965,0.000000,0.000000,0.000000,0.003404,-3.757310,0.000150,126.000000,193.000000,70.000000,1.272727,0.785714,1.000000,0.122228,1.486169,0.652850,2.757143,0.555556,1.000000
743.689123,771.224472,20.600000,12.900000,4.500000,1195.830053,0.000000,0.000000,0.000000,-0.321283,0.000566,-1.511633,76.000000,130.000000,57.000000,1.596899,2.866667,0.218447,0.621902,1.851724,0.584615,2.280702,0.750000,1.000000
596.873875,827.303004,12.700000,5.778500,14.586109,1070.430099,0.000000,2.889250,2.889250,-0.001700,2.685594,-0.000150,75.000000,119.000000,48.000000,2.197802,0.396165,1.148513,0.557602,2.412550,0.630252,2.479167,0.640000,1.000000
1196.125182,1482.417318,9.525000,10.998523,22.225000,2328.311738,-0.000000,0.000000,0.000000,-0.001726,-0.000704,-11.112505,176.000000,271.000000,97.000000,0.866025,0.494872,2.333333,0.513731,2.642944,0.649446,2.793814,0.551136,1.000000
65495.002603,20356.558338,55.959375,40.878206,64.270043,147018.936879,-0.000000,0.000041,0.000041,-0.006973,-0.339787,-0.001816,100.000000,150.000000,60.000000,1.368929,0.636038,1.148513,0.445487,2.391717,0.666667,2.500000,0.600000,1.000000
6530.704395,3609.322997,23.177500,23.177500,25.400000,13644.791602,-0.000000,0.000000,0.000000,-0.000438,0.000623,0.779278,189.000000,319.000000,133.000000,1.000000,0.912500,1.095890,0.478623,2.105036,0.592476,2.398496,0.703704,1.000000
118.007154,348.191392,9.500000,10.969655,3.840000,400.173055,0.000000,-0.000000,-0.000000,-0.012819,0.010716,0.717542,58.000000,94.000000,39.000000,0.866025,2.856681,0.404211,0.294890,1.904608,0.617021,2.410256,0.672414,1.000000
13207.112106,5928.410671,69.850000,29.245472,34.925000,71344.657355,0.000000,0.000000,0.000000,-0.000747,0.001386,-14.465725,137.000000,220.000000,85.000000,2.388404,0.837379,0.500000,0.185117,1.077167,0.622727,2.588235,0.620438,1.000000
8145.616918,4004.823510,38.354000,38.354000,12.827000,18868.893478,-0.000000,-0.000000,-0.000000,0.001074,-0.000133,5.280001,74.000000,117.000000,45.000000,1.000000,2.990099,0.334437,0.431696,1.631317,0.632479,2.600000,0.608108,1.000000
974.084281,823.686996,16.700000,16.700000,6.700000,1868.563089,-0.000000,-0.000000,-0.000000,0.000285,0.000298,2.915252,85.000000,134.000000,51.000000,1.000000,2.492537,0.401198,0.521301,1.638624,0.634328,2.627451,0.600000,1.000000
155.638585,229.082337,7.937500,7.937500,2.778125,175.032748,-0.000000,0.000000,0.000000,0.000506,0.000545,0.004353,123.000000,221.000000,100.000000,1.000000,2.857143,0.350000,0.889197,2.138825,0.556561,2.210000,0.813008,1.000000
1213.630835,1871.975275,17.399000,18.542000,17.399000,5613.130707,0.000000,-9.271000,-9.271000,0.003348,-9.928566,0.002571,311.000000,506.000000,190.000000,0.938356,1.065693,1.000000,0.216213,1.974762,0.614625,2.663158,0.610932,1.000000
84.326392,198.958965,7.112000,7.112000,3.987800,201.705103,0.000000,0.000000,0.000000,0.000404,-0.000568,2.537190,267.000000,405.000000,142.000000,1.000000,1.783439,0.560714,0.418068,1.854179,0.659259,2.852113,0.531835,1.000000
22953.612113,8425.339109,88.900000,32.385000,38.100000,109690.909938,0.000000,0.000000,0.000000,-0.002988,0.001465,-16.407105,156.000000,248.000000,94.000000,2.745098,0.850000,0.428571,0.209257,1.123381,0.629032,2.638298,0.602564,1.000000
47518.144303,19917.074275,34.925000,40.327917,76.200000,107324.080167,-0.000000,0.000000,0.000000,0.001301,-0.003095,-38.100144,229.000000,350.000000,123.000000,0.866025,0.529238,2.181818,0.442754,2.788442,0.654286,2.845528,0.537118,1.000000
899.540035,758.629608,15.875000,18.330871,4.762500,1385.899868,0.000000,-0.000000,-0.000000,-0.001325,-0.000313,0.001333,68.000000,109.000000,43.000000,0.866025,3.849002,0.300000,0.649066,1.671329,0.623853,2.534884,0.632353,1.000000
576.229811,1287.739078,13.828634,10.820400,13.208000,1976.330881,0.000000,1.701800,1.701800,-0.000120,3.571337,0.000617,242.000000,369.000000,128.000000,1.278015,0.819231,0.955120,0.291565,2.709913,0.655827,2.882812,0.528926,1.000000
4330.679476,2817.700449,23.812500,27.496307,13.890625,9094.967561,0.000000,0.000000,0.000000,0.003270,0.001692,0.000707,80.000000,128.000000,50.000000,0.866025,1.979487,0.583333,0.476162,2.060525,0.625000,2.560000,0.625000,1.000000
1010.916813,1890.253581,22.225000,17.373600,22.225000,8581.700677,0.000000,0.000000,0.000000,-0.003353,-3.843608,-0.002232,147.000000,223.000000,82.000000,1.279240,0.781714,1.000000,0.117799,1.492847,0.659193,2.719512,0.557823,1.000000
148.973801,226.663085,7.937500,2.778125,7.937500,175.032748,-0.000000,-0.000000,-0.000000,-0.001555,-0.030380,0.000629,42.000000,65.000000,25.000000,2.857143,0.350000,1.000000,0.851120,2.116237,0.646154,2.600000,0.595238,1.000000
148.031191,317.140588,8.000000,8.960000,5.000000,358.400031,-0.000000,0.000000,0.000000,-0.001473,0.003546,-2.010962,238.000000,360.000000,126.000000,0.892857,1.792000,0.625000,0.413033,2.026716,0.661111,2.857143,0.529412,1.000000
144.681501,425.173058,9.144000,9.144000,4.673600,390.772483,0.000000,0.000000,0.000000,-0.000034,-0.000176,2.108530,350.000000,531.000000,192.000000,1.000000,1.956522,0.511111,0.370245,2.514574,0.659134,2.765625,0.548571,1.000000
10212.046513,4412.761536,33.337500,38.494829,16.668750,21391.363556,-0.000000,-0.000000,-0.000000,0.043376,-0.003164,-0.001323,180.000000,284.000000,104.000000,0.866025,2.309401,0.500000,0.477391,1.778854,0.633803,2.730769,0.577778,1.000000
167.228386,342.725529,7.670417,7.670417,6.756400,397.514776,0.000000,-0.000000,-0.000000,0.000514,0.001288,-0.102486,457.000000,701.000000,248.000000,1.000000,1.135282,0.880839,0.420685,2.109287,0.651926,2.826613,0.542670,1.000000
389.124322,654.613306,19.050000,21.336000,3.175000,1290.481397,-0.000000,0.000000,0.000000,0.016912,0.016797,-0.000001,69.000000,110.000000,43.000000,0.892857,6.720000,0.166667,0.301534,1.224317,0.627273,2.558140,0.623188,1.000000
319.028357,440.618722,15.875000,9.525000,3.175000,480.089796,0.000000,-0.000000,-0.000000,-0.226031,0.000437,1.230058,54.000000,84.000000,33.000000,1.666667,3.000000,0.200000,0.664518,1.900411,0.642857,2.545455,0.611111,1.000000
131.635821,445.943529,8.500000,5.530000,8.500000,399.542507,-0.000000,2.765000,2.765000,0.000768,2.585331,0.000683,256.000000,390.000000,142.000000,1.537070,0.650588,1.000000,0.329466,2.682206,0.656410,2.746479,0.554688,1.000000
183.291606,305.019324,9.000000,9.000000,4.200000,340.200031,0.000000,0.000000,0.000000,0.001457,0.002968,-0.102770,104.000000,157.000000,54.000000,1.000000,2.142857,0.466667,0.538776,1.947761,0.662420,2.907407,0.519231,1.000000
1264.883486,1251.202661,34.925000,12.607231,15.875000,6989.882237,0.000000,0.000000,0.000000,0.000000,-0.000208,-6.572492,134.000000,218.000000,86.000000,2.770236,0.794156,0.454545,0.180959,1.047135,0.614679,2.534884,0.641791,1.000000
2005.417341,1721.976356,27.000000,31.176915,6.000000,5050.660393,-0.000000,0.000000,0.000000,-0.003393,0.007761,0.000055,60.000000,96.000000,38.000000,0.866025,5.196152,0.222222,0.397060,1.446020,0.625000,2.526316,0.633333,1.000000
634.997275,781.003743,11.112500,12.612688,11.906250,1668.762090,0.000000,0.000000,0.000000,-0.003166,-0.001997,1.576070,99.000000,153.000000,58.000000,0.881057,1.059333,1.071429,0.380520,1.847932,0.647059,2.637931,0.585859,1.000000
2674.414645,2256.696049,20.574000,20.574000,15.113000,6397.173935,0.000000,0.000000,0.000000,-0.002731,-0.004533,-1.254939,316.000000,477.000000,165.000000,1.000000,1.361345,0.734568,0.418062,2.159189,0.662474,2.890909,0.522152,1.000000
249.132986,637.825334,9.906000,12.700000,9.906000,1246.236227,0.000000,-6.350000,-6.350000,-0.000466,-6.763443,0.000659,498.000000,815.000000,307.000000,0.780000,1.282051,1.000000,0.199908,1.823706,0.611043,2.654723,0.616466,1.000000
566.005083,1100.666450,15.240000,15.240000,5.689600,1321.452841,0.000000,0.000000,0.000000,0.000464,0.000392,2.587875,344.000000,522.000000,188.000000,1.000000,2.678571,0.373333,0.428320,2.713162,0.659004,2.776596,0.546512,1.000000
1345.496798,1049.828518,15.875000,6.350000,15.875000,1600.299269,0.000000,0.000000,0.000000,0.000881,0.000019,-0.000360,40.000000,63.000000,25.000000,2.500000,0.400000,1.000000,0.840778,2.314293,0.634921,2.520000,0.625000,1.000000
1600.194817,2147.430360,31.732239,12.496800,28.702000,11381.819862,0.000000,3.759200,3.759200,0.000277,0.860221,-0.000952,101.000000,158.000000,60.000000,2.539229,0.435398,0.904506,0.140592,1.288963,0.639241,2.633333,0.594059,1.000000
6860.391491,3116.763419,25.400000,12.700000,25.400000,8193.532129,0.000000,-0.000000,-0.000000,0.000878,0.000076,-0.000661,48.000000,75.000000,29.000000,2.000000,0.500000,1.000000,0.837294,2.415496,0.640000,2.586207,0.604167,1.000000
110.989995,273.600373,7.112000,4.826000,7.112000,244.101715,0.000000,2.413000,2.413000,0.005694,2.558118,-0.001567,339.000000,514.000000,181.000000,1.473684,0.678571,1.000000,0.454687,2.294813,0.659533,2.839779,0.533923,1.000000
326.248049,434.569397,15.900000,9.600000,3.200000,488.448034,-0.000000,-0.000000,-0.000000,-0.195905,0.000100,-1.155250,77.000000,131.000000,57.000000,1.656250,3.000000,0.201258,0.667928,1.855231,0.587786,2.298246,0.740260,1.000000
6214.698861,3758.443200,23.177500,23.177500,25.400000,13644.791548,0.000000,0.000000,0.000000,-0.001290,0.000529,0.138599,187.000000,316.000000,132.000000,1.000000,0.912500,1.095890,0.455463,2.192006,0.591772,2.393939,0.705882,1.000000
830.128629,1078.130550,12.700000,14.414500,13.493750,2470.221966,0.000000,0.000000,0.000000,-0.000842,0.003775,1.954727,96.000000,148.000000,56.000000,0.881057,1.068235,1.062500,0.336054,1.964021,0.648649,2.642857,0.583333,1.000000
913.157821,871.950755,15.875000,6.085417,18.330871,1770.872037,-0.000000,0.264583,0.264583,0.010518,0.106036,0.005938,56.000000,94.000000,40.000000,2.608696,0.331976,1.154701,0.515654,1.746838,0.595745,2.350000,0.714286,1.000000
665.757203,744.239699,15.875000,17.462500,4.762500,1320.246943,0.000000,0.000000,0.000000,-0.000557,0.003512,-0.000006,76.000000,120.000000,46.000000,0.909091,3.666667,0.300000,0.504267,1.707023,0.633333,2.608696,0.605263,1.000000
451.055256,934.022788,19.050000,7.540625,19.050000,2736.511765,0.000000,-0.000000,-0.000000,0.001560,-1.990764,-0.001278,72.000000,112.000000,43.000000,2.526316,0.395833,1.000000,0.164829,1.436515,0.642857,2.604651,0.597222,1.000000
72.685563,226.298061,8.700000,10.045895,2.300000,201.018379,0.000000,0.000000,0.000000,-0.008444,0.008474,0.454565,53.000000,87.000000,37.000000,0.866025,4.367780,0.264368,0.361587,1.733887,0.609195,2.351351,0.698113,1.000000
3721.165321,2166.361528,22.225000,25.663220,12.700000,7243.636404,-0.000000,0.000000,0.000000,0.034429,0.000719,-0.000397,185.000000,292.000000,107.000000,0.866025,2.020726,0.571429,0.513715,1.838165,0.633562,2.728972,0.578378,1.000000
810.984326,900.031804,17.272000,17.272000,7.179518,2141.808082,0.000000,0.000000,0.000000,-0.000448,-0.002211,2.168065,464.000000,706.000000,244.000000,1.000000,2.405733,0.415674,0.378645,1.647410,0.657224,2.893443,0.525862,1.000000
6594.973066,3448.090305,23.177500,23.177500,25.400000,13644.791548,-0.000000,-0.000000,-0.000000,-0.001066,-0.000316,1.083581,263.000000,430.000000,169.000000,1.000000,0.912500,1.095890,0.483333,2.011001,0.611628,2.544379,0.642586,1.000000
7618.570545,4487.422527,26.262287,26.262287,25.273000,17430.983290,-0.000000,-0.000000,-0.000000,0.001592,0.003027,-0.073144,477.000000,731.000000,258.000000,1.000000,1.039144,0.962331,0.437071,2.224623,0.652531,2.833333,0.540881,1.000000
39.445230,101.645772,5.500000,5.500000,2.200000,66.550011,0.000000,0.000000,0.000000,-0.000943,0.000883,-0.061328,103.000000,156.000000,54.000000,1.000000,2.500000,0.400000,0.592716,1.866772,0.660256,2.888889,0.524272,1.000000
4252.614111,2925.360076,29.900000,29.900000,13.992444,12509.384966,0.000000,-0.000000,-0.000000,-0.001220,-0.006204,3.886918,544.000000,864.000000,322.000000,1.000000,2.136868,0.467975,0.339954,1.690219,0.629630,2.683230,0.591912,1.000000
1594.183743,1511.989149,21.800000,21.800000,9.990335,4747.806750,0.000000,-0.000000,-0.000000,-0.004629,-0.001358,2.702784,513.000000,803.000000,292.000000,1.000000,2.182109,0.458272,0.335773,1.660033,0.638854,2.750000,0.569201,1.000000
2730.589089,2176.304456,26.000000,26.000000,11.997411,8110.249849,0.000000,0.000000,0.000000,-0.003654,-0.004498,3.266775,530.000000,836.000000,308.000000,1.000000,2.167134,0.461439,0.336684,1.674254,0.633971,2.714286,0.581132,1.000000
